2.50306,7.77437,1.30844,-0.386366,-0.894736,-0.0912409,0.538,0.582394,0.0403703,0.66247,-0.363493,0.867623,3.47361,0.4408171.30844
1.75991,5.52756,1.19811,-0.0971692,1,0.999599,-0.22623,-0.480754,0.247428,-0.509545,0.355685,0.757462,2.25137,0.4406471.19811
2.52783,7.87155,1.39547,-0.0415804,-0.238326,0.99617,0.211614,-0.731354,-0.505353,-0.356464,-0.528995,0.745047,1.80898,0.6504241.39547
1.97992,6.28129,1.26067,-0.485629,1,1,0.0495173,1,-1,0.270006,0.961543,0.731666,3.31053,0.5291.26067
2.48847,7.90727,1.56298,-0.249557,0.656388,0.971917,0.818752,1,-0.236749,0.526772,0.154931,0.991483,3.23354,0.5714931.56298
2.16058,6.88564,1.35069,0.296029,-0.488514,0.822619,-0.989378,-0.887648,-0.0066771,-0.25047,-0.768223,0.744717,1.84979,0.6059761.35069
2.44946,7.71581,1.47186,0.101716,-1,0.243858,-0.889629,-0.359595,0.545306,1,0.14438,1.18093,2.73104,0.2909231.47186
2.02932,6.50985,1.10072,0.0717773,0.342529,0.92176,-0.733429,0.09482,0.257909,-0.873168,-0.699075,0.688204,2.73765,0.4125151.10072
2.09838,6.55918,1.22538,-0.0350195,0.209539,0.0591986,0.872507,0.719837,0.258882,-0.408012,0.379058,0.704662,3.2966,0.5207171.22538
1.59408,5.08381,1.10528,-0.336343,1,0.234211,-0.886295,-0.207847,-0.16535,-0.822647,-0.0138728,0.675208,2.6027,0.4300681.10528
1.70958,5.44846,1.16607,-0.443055,1,-0.201881,0.251026,0.438166,0.534721,0.132355,0.166832,0.692838,3.23036,0.4732291.16607
2.41894,7.5739,1.49824,1,-0.479483,1,-1,-0.67015,-0.588581,-0.967181,0.0748835,0.945754,1.54328,0.5524861.49824
